98,5884723,18.9,101957,39.18,5884728,18.68,101926,40.3,5884733,4.36,102066,86.97,5884742,4.11,101944,89.7
99,5944771,18.89,101954,39.24,5944775,18.67,101919,40.02,5944780,4.25,102068,86.99,5944790,3.99,101933,89.5
100,6004818,18.9,101950,39.18,6004824,18.66,101924,40.27,6004829,4.19,102071,87.04,6004839,3.82,101940,89.25
101,6064868,18.88,101952,39.1,6064873,18.67,101917,40.26,6064877,4.21,102070,87.03,6064888,3.83,101931,89.33
102,6124916,18.89,101946,39.26,6124921,18.67,101917,40.29,6124926,4.17,102060,87,6124937,3.88,101928,89.28
103,6184966,18.88,101947,39.21,6184971,18.67,101914,40.48,6184976,4.1,102056,87.01,6184986,3.8,101936,89.2
104,6245015,18.88,101942,39.23,6245019,18.66,101912,40.34,6245024,4.18,102056,87.17,6245035,3.87,101929,89.62
105,6305063,18.88,101939,39.2,6305069,18.66,101904,40.75,6305074,4.26,102049,86.88,6305084,4.02,101924,90.13
106,6365113,18.88,101939,39.22,6365118,18.64,101912,40.34,6365123,4.29,102053,87.06,6365133,4.14,101928,90.64
107,6425162,18.87,101944,39.25,6425166,18.64,101914,40.35,6425171,4.23,102048,87.34,6425182,4.06,101923,90.47
108,6485211,18.85,101935,39.21,6485216,18.63,101905,40.35,6485221,4.21,102060,87.35,6485231,3.87,101927,89.89
109,6545260,18.84,101939,39.26,6545265,18.63,101912,40.42,6545269,4.17,102058,87.37,6545281,3.93,101926,90.11
110,6605308,18.85,101946,39.31,6605314,18.62,101913,40.46,6605319,4,102060,87.04,6605329,3.78,101933,90.09
111,6665358,18.84,101941,39.29,6665363,18.62,101916,40.42,6665368,4.1,102060,87.6,6665378,3.92,101930,90.65
112,6725407,18.84,101944,39.31,6725412,18.63,101915,40.62,6725416,4.09,102049,87.75,6725427,3.97,101927,91.02
113,6785456,18.83,101940,39.31,6785461,18.62,101911,40.15,6785466,4.15,102056,87.99,6785476,4,101923,91.01
114,6845505,18.83,101943,39.31,6845510,18.62,101911,40.46,6845515,4.08,102060,87.79,6845526,3.89,101925,91.03
115,6905554,18.82,101939,39.5,6905559,18.6,101902,40.48,6905564,4.05,102055,87.96,6905574,3.83,101919,90.63
116,6965603,18.82,101941,39.46,6965608,18.58,101905,40.52,6965613,4.04,102059,88.02,6965623,3.84,101919,91.1
117,7025652,18.81,101934,39.35,7025657,18.59,101906,40.49,7025661,4.04,102055,88.1,7025673,3.89,101919,91.16
118,7085702,18.8,101932,39.4,7085706,18.6,101902,40.5,7085711,4.15,102038,88.22,7085721,4.04,101911,91.55
119,7145750,18.79,101926,39.41,7145755,18.59,101908,40.53,7145760,4.14,102045,88.29,7145771,4.08,101915,91.81
120,7205799,18.8,101927,39.45,7205805,18.59,101903,40.53,7205809,4.26,102042,88.44,7205820,4.15,101914,91.84
121,7265848,18.79,101931,39.45,7265853,18.58,101904,40.54,7265858,4.28,102045,88.61,7265868,4.13,101915,91.9
122,7325897,18.78,101930,39.47,7325902,18.58,101901,40.56,7325907,4.26,102045,88.7,7325918,4.11,101920,92.03
123,7385947,18.79,101928,39.46,7385951,18.57,101902,40.57,7385956,4.34,102047,88.78,7385966,4.2,101910,92.12
124,7445995,18.78,101930,39.46,7446000,18.56,101900,40.56,7446005,4.37,102042,88.88,7446016,4.25,101913,92.47
125,7506044,18.79,101933,39.4,7506050,18.56,101903,40.59,7506054,4.3,102042,88.97,7506065,4.18,101912,92.43
126,7566094,18.78,101932,38.97,7566098,18.57,101902,40.57,7566103,4.25,102041,89,7566113,4.16,101920,92.39
127,7626142,18.77,101933,39.47,7626147,18.55,101904,40.59,7626152,4.3,102052,89.12,7626163,4.16,101915,92.35
128,7686192,18.77,101932,39.51,7686197,18.56,101903,40.87,7686201,4.24,102047,89.15,7686212,4.08,101915,92.26
129,7746240,18.76,101932,39.51,7746245,18.55,101904,40.48,7746250,4.14,102042,89.09,7746260,3.91,101923,92.01
130,7806289,18.76,101940,39.74,7806295,18.55,101901,40.6,7806300,4.15,102048,89.06,7806310,3.87,101924,91.89
131,7866339,18.76,101936,39.43,7866344,18.53,101902,40.54,7866348,4.24,102049,89.07,7866358,4.01,101927,92.3
132,7926387,18.75,101938,39.5,7926392,18.55,101910,40.61,7926397,4.22,102051,89.06,7926408,4.04,101921,92.49
133,7986437,18.75,101941,39.51,7986442,18.54,101906,40.59,7986447,4.2,102053,89.04,7986457,4.03,101925,92.23
134,8046486,18.74,101933,39.52,8046490,18.53,101908,40.6,8046495,4.15,102060,89.14,8046505,4,101923,92.49
135,8106534,18.74,101939,39.5,8106540,18.55,101907,40.59,8106545,4.16,102051,89.25,8106555,4.01,101927,92.6
136,8166584,18.75,101940,39.52,8166589,18.53,101902,40.42,8166593,4.12,102060,89.27,8166604,3.99,101926,92.71
137,8226633,18.74,101936,39.71,8226637,18.52,101909,40.48,8226642,4,102055,89.56,8226653,3.84,101927,92.51
138,8286682,18.74,101936,39.54,8286687,18.52,101903,40.63,8286692,3.91,102060,89.31,8286702,3.7,101925,92.35
139,8346731,18.74,101938,39.54,8346736,18.52,101905,40.62,8346740,3.87,102052,89.37,8346752,3.67,101920,92.68
140,8406779,18.73,101945,39.7,8406785,18.51,101914,40.64,8406790,3.93,102067,89.45,8406800,3.74,101927,92.88
141,8466829,18.72,101941,39.49,8466834,18.51,101915,40.67,8466839,3.82,102066,89.46,8466849,3.65,101930,92.73
142,8526878,18.72,101938,39.56,8526882,18.5,101908,40.68,8526887,3.82,102058,89.53,8526898,3.62,101922,92.69
143,8586927,18.72,101938,39.57,8586932,18.5,101914,40.63,8586937,3.85,102059,89.58,8586947,3.61,101922,92.78
144,8646976,18.71,101934,39.57,8646981,18.5,101908,40.66,8646985,3.82,102061,89.55,8646996,3.55,101930,92.9
145,8707025,18.71,101937,39.57,8707030,18.5,101908,40.52,8707035,3.88,102055,89.59,8707045,3.71,101921,93.33
146,8767074,18.71,101937,39.4,8767079,18.49,101906,40.62,8767084,3.92,102051,89.72,8767094,3.77,101918,93.42
147,8827123,18.7,101930,39.57,8827128,18.49,101901,40.49,8827132,3.83,102057,89.5,8827144,3.53,101918,92.87
148,8887172,18.69,101932,39.51,8887177,18.48,101905,40.69,8887182,3.9,102055,89.64,8887192,3.63,101919,93.19
149,8947221,18.69,101932,39.52,8947226,18.49,101897,40.47,8947231,4.09,102054,89.7,8947241,3.9,101916,93.58
150,9007270,18.69,101934,39.55,9007275,18.47,101903,40.65,9007280,3.92,102050,89.81,9007290,3.66,101913,93.27
151,9067319,18.69,101928,39.58,9067324,18.47,101900,40.82,9067329,3.96,102060,89.65,9067339,3.7,101922,93.15
152,9127368,18.68,101937,39.37,9127373,18.48,101907,40.67,9127378,4.04,102053,89.71,9127389,3.84,101921,93.49
153,9187418,18.68,101932,39.49,9187422,18.48,101907,40.64,9187427,3.99,102061,89.75,9187437,3.85,101923,93.29
154,9247466,18.69,101939,39.57,9247471,18.48,101898,40.65,9247476,4.06,102052,89.84,9247486,3.96,101926,93.63
155,9307515,18.68,101937,39.66,9307521,18.47,101906,40.7,9307525,3.99,102053,89.98,9307536,3.87,101926,93.51
156,9367565,18.67,101936,39.58,9367569,18.45,101905,40.38,9367574,3.96,102057,89.93,9367584,3.82,101923,93.49
157,9427613,18.66,101937,39.63,9427618,18.45,101910,40.76,9427623,3.97,102061,89.99,9427634,3.79,101929,93.51
158,9487663,18.67,101941,39.64,9487668,18.45,101909,40.72,9487672,3.8,102067,89.92,9487682,3.62,101933,93.34
159,9547711,18.66,101943,39.61,9547716,18.45,101916,40.72,9547721,3.76,102058,89.93,9547731,3.38,101932,93.11
160,9607760,18.65,101938,39.64,9607766,18.45,101918,40.72,9607771,3.73,102060,89.78,9607781,3.28,101926,92.95
161,9667810,18.66,101939,39.62,9667814,18.44,101916,40.7,9667819,3.69,102068,89.72,9667829,3.33,101931,93.03
162,9727858,18.65,101940,39.63,9727863,18.44,101914,40.73,9727868,3.82,102062,89.76,9727879,3.53,101929,93.06
163,9787908,18.65,101936,39.61,9787913,18.44,101911,40.73,9787917,3.79,102060,89.73,9787928,3.56,101929,93.31
164,9847957,18.64,101942,40.06,9847961,18.44,101916,40.73,9847966,3.76,102060,89.62,9847976,3.57,101928,93.18
165,9908005,18.63,101938,39.61,9908011,18.43,101918,40.73,9908016,3.74,102067,89.69,9908026,3.59,101934,93.21
166,9968055,18.64,101949,39.65,9968060,18.43,101914,40.89,9968064,3.81,102067,89.78,9968075,3.68,101933,93.35
167,10028103,18.64,101944,39.68,10028108,18.43,101923,40.73,10028113,3.82,102071,89.75,10028127,3.54,101937,93.21
